trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1076,False,"{'a': 0.5, 'e': 0.37969005644954396}",25,0,-19.46352418696063,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1077,False,"{'a': 0.5, 'e': 0.37934848912709024}",35,5,8.382413347286903,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.3790072290769335}",25,3,-11.223982234845431,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1079,False,"{'a': 0.5, 'e': 0.378666276022653}",25,0,-54.48096955828443,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1080,False,"{'a': 0.5, 'e': 0.3783256296880768}",20,3,24.266395223669555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.37798528979728135}",20,9,12.969397139560936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.37764525607459126}",20,0,-29.839859213615743,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1083,False,"{'a': 0.5, 'e': 0.37730552824457925}",20,15,5.90905944338628,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.37696610603206576}",25,0,-9.267210728302068,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1085,False,"{'a': 0.5, 'e': 0.3766269891621188}",25,9,-19.847592600945877,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.3762881773600536}",20,0,-40.10523992793777,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1087,False,"{'a': 0.5, 'e': 0.3759496703514327}",20,0,-39.49717877522737,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1088,False,"{'a': 0.5, 'e': 0.3756114678620653}",20,14,8.759588234565843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.37527356961800734}",20,0,16.738665856445778,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1090,False,"{'a': 0.5, 'e': 0.37493597534556133}",20,6,-46.036175200332394,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1091,False,"{'a': 0.5, 'e': 0.3745986847712759}",20,9,-16.801272601470547,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.37426169762194555}",25,0,-68.77666722697103,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1093,False,"{'a': 0.5, 'e': 0.3739250136246108}",20,0,-125.3747224439707,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
1094,False,"{'a': 0.5, 'e': 0.3735886325065575}",20,0,-51.4142691363137,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1095,False,"{'a': 0.5, 'e': 0.373252553995317}",30,0,-67.32669365471533,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
1096,False,"{'a': 0.5, 'e': 0.37291677781866556}",35,0,-3.685031478546104,"{0: 31, 1: 0, 2: 4, 3: 0, 4: 0}",0
1097,False,"{'a': 0.5, 'e': 0.37258130370462456}",20,0,-71.95055155321083,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
1098,False,"{'a': 0.5, 'e': 0.37224613138145995}",20,0,-110.79286077537016,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
1099,False,"{'a': 0.5, 'e': 0.37191126057768215}",30,0,-165.7042584405311,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 5}",0
1100,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,3,16.62665818891549,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.3712424224435493}",25,7,13.318990535668462,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.3709084545714354}",35,0,-14.846400924861118,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
1103,False,"{'a': 0.5, 'e': 0.37057478713518993}",20,14,-2.3842842271322064,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.3702414198645424}",20,5,-17.393685281057593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1105,False,"{'a': 0.5, 'e': 0.36990835248946513}",20,5,-76.70640845208382,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.3695755847401736}",20,0,-46.72588807940902,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1107,False,"{'a': 0.5, 'e': 0.3692431163471259}",20,0,-33.84961582561312,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1108,False,"{'a': 0.5, 'e': 0.3689109470410227}",20,0,-94.08851612082597,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1109,False,"{'a': 0.5, 'e': 0.36857907655280675}",20,10,-33.98786368257858,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1110,False,"{'a': 0.5, 'e': 0.3682475046136629}",20,0,-7.493018646327702,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1111,False,"{'a': 0.5, 'e': 0.36791623095501796}",25,0,11.41450523085333,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 0.36758525530854025}",20,2,-18.913400683391878,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.36725457740613937}",20,0,-99.55249172390381,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1114,False,"{'a': 0.5, 'e': 0.36692419697996637}",20,0,-20.042482484071275,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1115,False,"{'a': 0.5, 'e': 0.36659411376241285}",20,0,4.397883952207648,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.3662643274861116}",20,6,-15.02522493632359,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.3659348378839356}",35,15,-1.606045468159377,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.36560564468899837}",25,18,2.4798794565638933,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.3652767476346533}",20,0,-2.1062519285181174,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.36494814645449375}",25,0,-74.31320606754453,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",1
1121,False,"{'a': 0.5, 'e': 0.36461984088235283}",35,18,12.352808460802345,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.36429183065230286}",20,0,-47.69152030897484,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1123,False,"{'a': 0.5, 'e': 0.3639641154986557}",20,10,15.343783317016845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.363636695155962}",30,6,-35.22838700268597,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.36330956935901126}",20,0,-14.759664883015885,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1126,False,"{'a': 0.5, 'e': 0.3629827378428315}",25,4,-116.99668161244371,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 3}",1
1127,False,"{'a': 0.5, 'e': 0.36265620034268936}",25,0,-72.35300808833532,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
1128,False,"{'a': 0.5, 'e': 0.3623299565940893}",20,0,-115.89368741375158,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
1129,False,"{'a': 0.5, 'e': 0.3620040063327738}",20,0,-74.80726339289836,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
1130,False,"{'a': 0.5, 'e': 0.3616783492947233}",25,14,-55.03188326367753,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
1131,False,"{'a': 0.5, 'e': 0.36135298521615544}",25,0,-11.02676925209713,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1132,False,"{'a': 0.5, 'e': 0.36102791383352545}",30,0,-23.672655428080557,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 0.3607031348835253}",20,0,-52.02424155019139,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1134,False,"{'a': 0.5, 'e': 0.36037864810308423}",30,0,-38.20558875823484,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1135,False,"{'a': 0.5, 'e': 0.36005445322936774}",25,11,-28.06132192673229,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1136,False,"{'a': 0.5, 'e': 0.3597305499997781}",25,3,-7.090947553303822,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1137,False,"{'a': 0.5, 'e': 0.3594069381519537}",25,20,9.553610834486129,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.3590836174237687}",25,3,-50.923673120255785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
1139,False,"{'a': 0.5, 'e': 0.35876058755333357}",25,0,-45.65382154642356,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
1140,False,"{'a': 0.5, 'e': 0.3584378482789939}",20,0,-41.56545216664433,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1141,False,"{'a': 0.5, 'e': 0.35811539933933095}",25,0,-52.57108302643563,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",1
1142,False,"{'a': 0.5, 'e': 0.357793240473161}",25,0,12.06334462446841,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1143,False,"{'a': 0.5, 'e': 0.3574713714195355}",25,15,19.03694223766679,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.3571497919177403}",25,0,-35.91615089317053,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1145,False,"{'a': 0.5, 'e': 0.3568285017072962}",20,0,-16.465673811587305,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1146,False,"{'a': 0.5, 'e': 0.35650750052795793}",30,0,-28.54159504191249,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1147,False,"{'a': 0.5, 'e': 0.3561867881197145}",20,0,-30.66034419972434,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1148,False,"{'a': 0.5, 'e': 0.355866364222789}",20,0,-30.30774640858031,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1149,False,"{'a': 0.5, 'e': 0.35554622857763796}",20,3,-5.589538231293968,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.3552263809249515}",35,19,0.5202546247639308,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.354906821005653}",20,13,13.84200792833741,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.35458754856089897}",20,1,3.784974779540906,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.3542685633320786}",20,0,-4.908572285127314,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1154,False,"{'a': 0.5, 'e': 0.353949865060814}",25,10,-11.669447697804783,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.3536314534889594}",25,0,8.813602371599957,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1156,False,"{'a': 0.5, 'e': 0.3533133283586014}",20,0,-2.8135018335757422,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1157,False,"{'a': 0.5, 'e': 0.35299548941205877}",25,12,7.9144203807229045,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.3526779363918818}",20,0,-35.290893769972165,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
1159,False,"{'a': 0.5, 'e': 0.3523606690408526}",30,0,-70.80220945075683,"{0: 23, 1: 0, 2: 4, 3: 3, 4: 0}",0
1160,False,"{'a': 0.5, 'e': 0.3520436871019846}",20,0,29.831999631882958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 0.3517269903185224}",30,2,-119.51896623509585,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 3}",1
1162,False,"{'a': 0.5, 'e': 0.3514105784339416}",35,4,28.661078510748037,"{0: 30, 1: 0, 2: 1, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.35109445119194854}",20,0,-103.44134577206066,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1164,False,"{'a': 0.5, 'e': 0.35077860833648017}",25,0,-114.28500118842007,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 3}",0
1165,False,"{'a': 0.5, 'e': 0.35046304961170366}",35,16,14.593719820467228,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.3501477747620166}",20,0,-111.75356341100219,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
1167,False,"{'a': 0.5, 'e': 0.3498327835320461}",25,0,-10.319253697333002,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1168,False,"{'a': 0.5, 'e': 0.3495180756666495}",30,6,10.471439084399298,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.34920365091091327}",25,16,3.937253670206294,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.34888950901015336}",20,4,-44.18678069355369,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
1171,False,"{'a': 0.5, 'e': 0.3485756497099148}",20,0,-87.01749113943447,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1172,False,"{'a': 0.5, 'e': 0.34826207275597165}",25,16,-6.498484000904848,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.34794877789432643}",20,0,-43.632061342747384,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1174,False,"{'a': 0.5, 'e': 0.3476357648712103}",25,1,-80.2972206497496,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 2}",1
1175,False,"{'a': 0.5, 'e': 0.34732303343308274}",25,0,-42.052130987390285,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1176,False,"{'a': 0.5, 'e': 0.3470105833266312}",20,0,-15.591854120112679,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1177,False,"{'a': 0.5, 'e': 0.34669841429877124}",20,1,-45.92217290174498,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1178,False,"{'a': 0.5, 'e': 0.3463865260966457}",20,15,-0.04987281577500635,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.34607491846762534}",30,20,17.32500946972849,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.34576359115930777}",20,11,2.1292779575474716,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.345452543919518}",20,12,16.687980068358733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.3451417764963077}",20,0,-14.28107134103531,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1183,False,"{'a': 0.5, 'e': 0.3448312886379552}",30,4,-8.905665541742183,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.3445210800929654}",25,0,-91.4208378542327,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
1185,False,"{'a': 0.5, 'e': 0.34421115061006924}",25,18,-0.9551864701111614,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.34390149993822394}",20,0,-52.22589114496285,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1187,False,"{'a': 0.5, 'e': 0.34359212782661236}",20,0,-32.66576107983419,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 0.34328303402464316}",25,0,10.472597561516325,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1189,False,"{'a': 0.5, 'e': 0.3429742182819502}",20,0,-74.65645512296345,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1190,False,"{'a': 0.5, 'e': 0.3426656803483929}",20,0,11.615075358070003,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1191,False,"{'a': 0.5, 'e': 0.34235741997405533}",30,0,-67.62239135663827,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
1192,False,"{'a': 0.5, 'e': 0.3420494369092467}",20,5,-19.0183800345473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1193,False,"{'a': 0.5, 'e': 0.3417417309045007}",25,0,-90.78093482165951,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1194,False,"{'a': 0.5, 'e': 0.34143430171057537}",30,0,0.576935273372217,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1195,False,"{'a': 0.5, 'e': 0.34112714907845315}",30,0,-19.641819125850688,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",1
1196,False,"{'a': 0.5, 'e': 0.34082027275934024}",25,3,35.04560383204134,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.340513672504667}",30,20,18.71210350477856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.340207348066087}",30,4,-58.343960417896376,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 1}",1
1199,False,"{'a': 0.5, 'e': 0.3399012991954776}",20,0,12.315629156765752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1200,False,"{'a': 0.5, 'e': 0.3395955256449391}",20,7,18.302542594901745,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.339290027166795}",25,0,-16.25223798078772,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.3389848035135915}",20,0,-12.20342167250574,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1203,False,"{'a': 0.5, 'e': 0.3386798544380972}",20,0,-17.133826913668912,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1204,False,"{'a': 0.5, 'e': 0.3383751796933037}",25,5,-77.99127603330186,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
1205,False,"{'a': 0.5, 'e': 0.3380707790324241}",30,8,-54.62587331675623,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1206,False,"{'a': 0.5, 'e': 0.3377666522088941}",25,16,14.808658137608553,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.3374627989763708}",20,0,6.998570211388455,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1208,False,"{'a': 0.5, 'e': 0.3371592190887332}",30,0,14.029863604318527,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1209,False,"{'a': 0.5, 'e': 0.3368559123000814}",20,8,22.945243672590234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.336552878364737}",25,0,-151.968578499498,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 3}",0
1211,False,"{'a': 0.5, 'e': 0.33625011703724256}",20,5,5.067727153244889,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.3359476280723612}",30,12,28.86790035376057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.335645411225077}",20,0,-26.642164190451926,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1214,False,"{'a': 0.5, 'e': 0.33534346625059425}",35,14,20.099428016483163,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.3350417929043375}",20,0,2.621220209009613,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 0.33474039094195124}",20,0,-53.12176159558049,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1217,False,"{'a': 0.5, 'e': 0.33443926011930003}",25,17,-21.750106750390252,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.33413840019246777}",30,15,10.632645760832263,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.33383781091775794}",25,19,12.161494596135636,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.33353749205169325}",25,16,-26.04996440891909,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1221,False,"{'a': 0.5, 'e': 0.3332374433510153}",30,0,-51.57636934196435,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",0
1222,False,"{'a': 0.5, 'e': 0.33293766457268476}",20,2,-40.647644213478486,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.3326381554738806}",25,0,32.22888575926559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1224,False,"{'a': 0.5, 'e': 0.33233891581200065}",20,0,13.00923303277863,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1225,False,"{'a': 0.5, 'e': 0.33203994534466064}",20,0,-17.900555831279476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1226,False,"{'a': 0.5, 'e': 0.33174124382969455}",25,0,14.844320660692716,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1227,False,"{'a': 0.5, 'e': 0.33144281102515405}",20,0,-19.759124922626473,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 0.33114464668930865}",25,20,8.14956787617739,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.3308467505806452}",25,0,-57.96570408932573,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1230,False,"{'a': 0.5, 'e': 0.3305491224578677}",20,16,9.653454314205483,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.3302517620798976}",30,0,-22.518997793731796,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
1232,False,"{'a': 0.5, 'e': 0.32995466920587274}",25,0,2.2851998632603774,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1233,False,"{'a': 0.5, 'e': 0.32965784359514805}",20,0,-42.074880150388076,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1234,False,"{'a': 0.5, 'e': 0.3293612850072946}",30,5,-71.74495648039485,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",1
1235,False,"{'a': 0.5, 'e': 0.3290649932021001}",20,6,-29.689481500298356,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.328768967939568}",20,13,-9.150092839829938,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.328473208979918}",30,3,-72.85237321688734,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 1}",1
1238,False,"{'a': 0.5, 'e': 0.32817771608358515}",25,0,-8.24651692314259,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1239,False,"{'a': 0.5, 'e': 0.32788248901122036}",20,14,8.728597629175349,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.3275875275236896}",25,10,-10.967374567568928,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.32729283138207393}",20,0,11.769729732607367,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1242,False,"{'a': 0.5, 'e': 0.3269984003476697}",20,3,-28.1052221553573,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1243,False,"{'a': 0.5, 'e': 0.3267042341819875}",20,0,-30.156024928596704,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1244,False,"{'a': 0.5, 'e': 0.32641033264675295}",20,0,-108.57475130920237,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
1245,False,"{'a': 0.5, 'e': 0.32611669550390565}",30,0,20.5701289328674,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1246,False,"{'a': 0.5, 'e': 0.32582332251559953}",20,0,-29.594055079016123,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1247,False,"{'a': 0.5, 'e': 0.32553021344420247}",35,14,-19.50405008719615,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1248,False,"{'a': 0.5, 'e': 0.32523736805229614}",20,6,-54.76119847318964,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1249,False,"{'a': 0.5, 'e': 0.32494478610267574}",25,0,-44.40347043278252,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1250,False,"{'a': 0.5, 'e': 0.32465246735834974}",20,0,-59.15970362600253,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1251,False,"{'a': 0.5, 'e': 0.32436041158254014}",25,0,0.21395004496800496,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1252,False,"{'a': 0.5, 'e': 0.3240686185386816}",30,5,-94.58041284756757,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",1
1253,False,"{'a': 0.5, 'e': 0.3237770879904218}",20,0,18.499091818249138,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1254,False,"{'a': 0.5, 'e': 0.323485819701621}",25,5,8.674140700211728,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.3231948134363518}",25,8,5.291532470510971,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.32290406895889917}",25,4,5.644057227112585,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.3226135860337601}",20,0,-51.48319980718952,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
